"","customer_no","payment_history_avg_dpd_0_29_bucket","total_diff_lastpaymt_opened_dt","min_months_last_30_plus","utilisation_trend","ratio_currbalance_creditlimit","mean_diff_lastpaymt_opened_dt","payment_history_mean_length"
"6640","6640","0.8","2899","3","2.85697940503433","0.0512059496567506","579.8","30"
"6641","6641","0.368421052631579","26178","0","3.54673642885387","0.118355363497712","1377.78947368421","73.8947368421053"
"6642","6642","0.5","2810","1","4.64","4.218472","351.25","26.625"
"6643","6643","0.8","20485","1","2.5073787772312","0.902113843991567","2048.5","69.9"
"6644","6644","0.8","1474","4","2.02380952380952","1.61903174603175","294.8","32.4"
"6645","6645","0.5","4336","3","2.59447852760736","0.086558282208589","722.666666666667","60"
"6646","6646","0.666666666666667","3477","4","3.3","1.59576262626263","1159","101"
"6647","6647","1","2469","3","3.1875","4.5979375","274.333333333333","33"
"6648","6648","0.875","4328","1","4.50062893081761","1.41131446540881","618.285714285714","52.875"
"6649","6649","0.555555555555556","3484","1","3.68369565217391","4.31022101449275","387.111111111111","36.3333333333333"
"6650","6650","0.8","2106","4","3.16883116883117","0.508493506493506","421.2","46.8"
"6651","6651","0.888888888888889","2784","5","10.8","26.2494038461538","309.333333333333","34.6666666666667"
"6652","6652","0.533333333333333","9716","1","7.42666666666667","2.77447555555556","347","33.9"
"6653","6653","0.6","2979","4","2.75","0.556413043478261","595.8","34.8"
"6654","6654","0.4","2365","11","5.5","0.853811111111111","473","48"
"6655","6655","0.833333333333333","9836","1","2.29935483870968","0.579643010752688","983.6","58"
"6656","6656","0.5","19","1","2","30.45246","19","15"
"6657","6657","0.272727272727273","13928","0","13.4444444444444","21.2157111111111","696.4","44.8636363636364"
"6658","6658","1","5982","19","2.30810810810811","0.595364864864865","997","94.5"
"6659","6659","0.666666666666667","21020","1","3.13957540106952","2.34390695187166","955.454545454545","51.75"
"6660","6660","1","935","2","1.83214285714286","0.0320982142857143","311.666666666667","35"
"6661","6661","1","457","2","2.2","1.26960526315789","228.5","24"
"6662","6662","0.625","7436","1","2.38135664335664","0.0745874125874126","929.5","60.75"
"6663","6663","0.384615384615385","8498","1","8.23333333333333","13.7223","653.692307692308","60.2307692307692"
"6664","6664","0.5","1083","3","","","541.5","60"
"6665","6665","0.117647058823529","28492","1","40.8","25.091075","890.375","30.2647058823529"
"6666","6666","0.5","18116","0","4.37195571955719","7.40464575645756","1132.25","69.375"
"6667","6667","0.444444444444444","13019","0","8.10769230769231","26.4269846153846","723.277777777778","45.5"
"6668","6668","0.6","12105","3","2.09882747068677","0.840344221105528","1210.5","71.7"
"6669","6669","0.8","3096","1","2.13736263736264","0.0302710622710623","619.2","64.8"
"6670","6670","1","3522","1","11.7","15.1372142857143","391.333333333333","32.6666666666667"
"6671","6671","0.909090909090909","6064","1","4.50614035087719","2.71646052631579","606.4","46.3636363636364"
"6672","6672","1","5877","13","1.67093023255814","0.55853488372093","979.5","67"
"6673","6673","1","878","8","3.9","0.291961538461538","292.666666666667","30"
"6674","6674","0.571428571428571","2965","1","7.82352941176471","32.9258235294118","494.166666666667","40.2857142857143"
"6675","6675","0.75","1051","6","2.27849462365591","0.321623655913979","262.75","46.5"
"6676","6676","0.615384615384615","10549","1","20.8","63.8384722222222","811.461538461538","60"
"6677","6677","1","849","10","2.6","0.467666666666667","424.5","43.5"
"6678","6678","0.444444444444444","5525","4","5.04910714285714","3.72246428571429","613.888888888889","52.6666666666667"
"6679","6679","0.5","1214","18","2.2","0.354538461538462","607","61.5"
"6680","6680","0.375","3362","4","3.05750636132316","4.3098320610687","672.4","64.875"
"6681","6681","0.833333333333333","4706","2","2.43488549618321","1.86473282442748","784.333333333333","63.5"
"6682","6682","0.5","5556","1","2.56885245901639","0.152795081967213","1389","81.75"
"6683","6683","0.352941176470588","9660","2","17","47.3695","603.75","55.4117647058824"
"6684","6684","1","755","2","6.5","0.660207792207792","151","18.6"
"6685","6685","1","2114","2","2.83695652173913","1.46613043478261","422.8","47.4"
"6686","6686","1","1782","12","","","594","62"
"6687","6687","0.5","7004","10","4.36630434782609","0.174635869565217","1167.33333333333","82"
"6688","6688","0.428571428571429","2901","2","7.7","11.9782906976744","414.428571428571","41.1428571428571"
"6689","6689","1","2427","8","1.29230769230769","0.222","1213.5","66"
"6690","6690","0.625","5062","1","3.50805970149254","8.08585074626866","632.75","64.875"
"6691","6691","0.538461538461538","12430","1","4.08249211356467","0.0572902208201893","1243","77.5384615384615"
"6692","6692","0.714285714285714","2447","1","8.05","4.45929545454545","407.833333333333","38.5714285714286"
"6693","6693","0.333333333333333","1697","5","","","565.666666666667","47"
"6694","6694","1","596","21","","","596","63"
"6695","6695","1","4239","2","2.28514851485148","2.93834158415842","529.875","55.125"
"6696","6696","1","2873","36","2.16460905349794","0.363695473251029","1436.5","108"
"6697","6697","0.666666666666667","2534","5","3.47606557377049","0.219914754098361","422.333333333333","37.5"
"6698","6698","0.8","2686","1","8","7.94191176470588","671.5","37.8"
"6699","6699","0.142857142857143","1372","1","8.4","13.76888","196","27.4285714285714"
"6700","6700","1","1305","6","1.5838303030303","0.69429696969697","326.25","35.25"
"6701","6701","0.833333333333333","2102","1","","","350.333333333333","28.5"
"6702","6702","0.6","2400","1","7","86.4326818181818","480","30"
"6703","6703","0.555555555555556","4558","11","9.9","10.04805","506.444444444444","57.6666666666667"
"6704","6704","0.4","2332","11","2.95588235294118","0.523556862745098","583","45"
"6705","6705","1","798","8","2.3","0.4361","399","43.5"
"6706","6706","0.777777777777778","7034","2","","","879.25","72.3333333333333"
"6707","6707","0.666666666666667","2183","3","3.4538961038961","0.925844155844156","363.833333333333","33.5"
"6708","6708","0.857142857142857","6311","3","9.1","4.76153968253968","1051.83333333333","57.8571428571429"
"6709","6709","1","1201","7","4.8","0.647333333333333","300.25","34.5"
"6710","6710","0.777777777777778","4026","3","","","447.333333333333","34.6666666666667"
"6711","6711","0.75","904","4","4.8","0.318678571428571","226","25.5"
"6712","6712","0.375","4402","4","9.2","4.87604494382022","733.666666666667","59.25"
"6713","6713","","3424","0","","","856","43.5"
"6714","6714","0.666666666666667","2234","1","7.8","2.54988484848485","558.5","28"
"6715","6715","0.615384615384615","7283","3","4.11956106870229","1.68375954198473","560.230769230769","49.3846153846154"
"6716","6716","0.529411764705882","17874","1","3.25618034447822","3.99992097264438","1117.125","65.6470588235294"
"6717","6717","0.833333333333333","6456","2","6.6","17.60792","1076","69"
"6718","6718","0.4","2888","2","2.61428571428571","7.76015085714286","722","53.4"
"6719","6719","0.666666666666667","3324","1","3.44645669291339","1.48869291338583","554","39.5"
"6720","6720","1","1112","9","2.6","0.73639175257732","556","58.5"
"6721","6721","1","1437","2","1.23392282958199","0.0492508038585209","718.5","48"
"6722","6722","0.5","3738","1","4.8","7.87088059701493","1869","57"
"6723","6723","0.555555555555556","5151","2","2.21683526011561","0.0790361271676301","572.333333333333","56.6666666666667"
"6724","6724","0.5","7436","1","6.6","0.0825714285714286","1239.33333333333","74"
"6725","6725","0.6","3029","0","5","2.52944285714286","605.8","56.4"
"6726","6726","0.666666666666667","769","8","3.9","4.57633333333333","256.333333333333","30"
"6727","6727","0.666666666666667","479","3","3.3","0.466333333333333","159.666666666667","19"
"6728","6728","1","3812","2","2.77707006369427","0.393866242038217","381.2","33.6"
"6729","6729","0.588235294117647","8868","1","3.41615172613867","0.39267362924282","554.25","47.6470588235294"
"6730","6730","0.8","1821","0","6.5","3.28230909090909","364.2","19.8"
"6731","6731","0.857142857142857","5423","1","3.85","1.42858928571429","774.714285714286","61.2857142857143"
"6732","6732","1","744","13","","","372","40.5"
"6733","6733","1","1582","4","2.20643939393939","0.636472727272727","316.4","35.4"
"6734","6734","","109","","","","54.5","10.5"
"6735","6735","0.473684210526316","14527","0","7.89404761904762","72.7489642857143","907.9375","44.8421052631579"
"6736","6736","0.75","3789","1","8.8","4.75063157894737","473.625","46.875"
"6737","6737","0.333333333333333","2655","5","","","885","77"
"6738","6738","0.444444444444444","7766","5","4.95","6.3952380952381","862.888888888889","74.3333333333333"
"6739","6739","0.5","660","3","2","0.849714285714286","220","46.5"
"6740","6740","0.454545454545455","34840","1","4.05727574750831","0.786680761099366","1583.63636363636","68.8636363636364"
"6741","6741","0.454545454545455","3977","3","3.99949928469242","0.514905579399142","397.7","36.2727272727273"
"6742","6742","1","883","10","2.4","0.42777358490566","441.5","46.5"
"6743","6743","0.666666666666667","3665","1","2.32258064516129","0.454370967741935","610.833333333333","46.5"
"6744","6744","0.5","4880","3","4.53217391304348","4.18069565217391","610","64.875"
"6745","6745","0.291666666666667","16383","1","6.93438735177866","0.769916996047431","712.304347826087","62.375"
"6746","6746","0.411764705882353","15279","0","6.91111111111111","4.36775163398693","1018.6","49.0588235294118"
"6747","6747","1","2531","7","2.27106227106227","2.07014285714286","506.2","55.8"
"6748","6748","0.666666666666667","3214","9","3.70588235294118","2.95382352941176","1071.33333333333","82"
"6749","6749","1","712","3","5.2","0.574581395348837","178","24"
"6750","6750","1","1101","4","1.88955223880597","1.27319402985075","367","40"
"6751","6751","0.533333333333333","21184","1","2.53234152652005","2.13824062095731","1412.26666666667","73.4"
"6752","6752","0.75","1884","9","5.2","0.185825688073395","471","37.5"
"6753","6753","1","245","10","","","245","30"
"6754","6754","","556","19","","","556","57"
"6755","6755","1","683","23","","","683","69"
"6756","6756","0.5","15233","2","3.6422514619883","2.05547076023392","1171.76923076923","58.5"
"6757","6757","0.75","2210","4","5.2","0.233016806722689","552.5","56.25"
"6758","6758","","1106","","","","1106","33"
"6759","6759","0.478260869565217","12328","2","8.78717948717949","50.7328717948718","560.363636363636","40.0434782608696"
"6760","6760","0.416666666666667","39402","1","2.86678289885297","0.567715328467153","1641.75","68.125"
"6761","6761","0.8","3560","3","2.75","1.08674482758621","712","60.6"
"6762","6762","1","292","2","3.9","1.24050485436893","97.3333333333333","13"
"6763","6763","0.333333333333333","2723","16","","","907.666666666667","91"
"6764","6764","1","1531","3","2.84473684210526","3.22983552631579","382.75","42"
"6765","6765","0.75","18493","0","3.26635838150289","1.75809248554913","1541.08333333333","72"
"6766","6766","0.666666666666667","1079","7","3.6","9.8061","359.666666666667","39"
"6767","6767","","469","17","1.1","0.51994","469","51"
"6768","6768","0.666666666666667","3755","0","10.8","14.9119565217391","536.428571428571","47.3333333333333"
"6769","6769","0.695652173913043","19841","1","9.38848987108656","5.90843370165746","862.652173913043","67.1739130434783"
"6770","6770","0.5","7840","3","","","980","57.375"
"6771","6771","0.3","7816","13","7.11233480176211","2.86967400881057","977","61.8"
"6772","6772","0.75","3051","6","4.8","2.54458064516129","762.75","74.25"
"6773","6773","0.6","611","1","5","16.6627","152.75","35.4"
"6774","6774","0.714285714285714","2862","1","8.05","3.03637142857143","408.857142857143","29.1428571428571"
"6775","6775","0.2","3894","9","","","778.8","65.4"
"6776","6776","0.333333333333333","230","5","","","115","9"
"6777","6777","1","1500","12","","","750","72"
"6778","6778","0.5","3831","1","7.6","1.18248888888889","766.2","45"
"6779","6779","0.5","2919","9","7.8","0.839563953488372","486.5","43"
"6780","6780","0.304347826086957","21464","0","13.8389830508475","8.08461016949153","975.636363636364","68.6086956521739"
"6781","6781","0.5","2048","2","6","272.6175","341.333333333333","25.5"
"6782","6782","0.35","15777","1","15.7142857142857","26.1511587301587","830.368421052632","47.85"
"6783","6783","0.833333333333333","5967","1","3.3288","4.138072","994.5","68"
"6784","6784","1","2428","3","3.9","0.411851239669421","809.333333333333","32"
"6785","6785","0.833333333333333","3128","2","3.36059113300493","0.870990147783251","625.6","44"
"6786","6786","0.4","2908","24","2.95871559633028","0.110844036697248","581.6","55.2"
"6787","6787","0.75","1601","3","4.8","3.01504225352113","400.25","39"
"6788","6788","1","2226","4","","","742","69"
"6789","6789","0.588235294117647","13558","4","4.53789889415482","4.49837345971564","797.529411764706","67.0588235294118"
"6790","6790","1","685","1","1.85714285714286","0.549428571428571","342.5","24"
"6791","6791","0.6","2816","1","","","704","54"
"6792","6792","1","2033","1","2.4695652173913","1.225875","677.666666666667","54"
"6793","6793","0.888888888888889","5959","5","10.8","71.0992444444444","662.111111111111","57"
"6794","6794","0.375","3815","3","8.8","1.46935064935065","476.875","30.375"
"6795","6795","0.75","4877","4","2.22048957388939","0.00850407978241161","609.625","52.875"
"6796","6796","1","982","33","","","982","99"
"6797","6797","1","1029","13","2.6","0.256055555555556","514.5","54"
"6798","6798","0.666666666666667","984","6","3.6","0.949344262295082","328","36"
"6799","6799","1","240","2","1.23193277310924","0.276226890756303","120","15"
"6800","6800","0.368421052631579","30333","0","4.28300907911803","2.4454513618677","1784.29411764706","71.8421052631579"
"6801","6801","0.833333333333333","2752","2","1.72978723404255","0.420136170212766","458.666666666667","37"
"6802","6802","0.705882352941177","5316","1","9.14989939637827","6.38396378269618","332.25","35.4705882352941"
"6803","6803","0.666666666666667","2152","21","1.78394833948339","0.0750332103321033","717.333333333333","69"
